word,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008044439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trebled,0,0,0,0,0,0,0,0.005313357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tree,0,0,0.005267428,0,0,0,0,0,0,0,0,0,0,0,0.008497326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017614503,0.013200507,0,0,0,0,0,0,0,0,0,0
tremendous,0,0.002060081,0.004148873,0.003753198,0.00207052,0,0.004131288,0.00378654,0,0.009565622,0.003383592,0,0.003884113,0.001969327,0,0.003330897,0,0,0.017856713,0.002392064,0.004879105,0.006136396,0,0.001933869,0.002123136,0,0,0.00211721,0.002392909,0.005676152,0.006878364,0.003430404,0.003091098,0.002866416,0,0.006755553,0.005861147,0,0.003068696,0.003468502,0,0.009327111,0,0.005591146,0,0,0,0,0,0,0
tremendously,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007792061,0,0,0,0.007855953,0,0,0,0,0,0,0,0
tremors,0,0,0,0,0,0,0,0,0,0,0.004747932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trench,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006715566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trenches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007845621,0,0,0,0,0,0,0
trend,0,0.0062163,0.010954329,0.009909623,0.009371698,0.004702819,0.003116543,0.005712946,0.001474998,0.003608036,0.003828749,0.004581642,0.00439512,0.007428062,0.007573431,0.003769121,0.001461647,0.002847704,0.002993482,0.012631601,0.009201693,0.006172196,0.004499348,0.002917727,0.001601642,0.004590298,0.007999287,0.006388686,0.005415456,0.00428195,0.005188869,0.005175626,0,0,0.002154174,0,0.002210753,0.002443995,0.002314949,0,0.003921749,0.002345382,0,0.002108912,0.004927199,0.004448442,0,0.006570322,0.006387377,0.004411672,0.002146739
trends,0,0.010082821,0.01015308,0.010715587,0.008444927,0,0.005055024,0.003088794,0.006379848,0.007802965,0.002760098,0.003302849,0.006336775,0.008032197,0.004094695,0.002717113,0.003161049,0.007698278,0.006473892,0.009756391,0.001990016,0.001668547,0.001621762,0.001577515,0.013855244,0.003309089,0.006919905,0.001727072,0.001951967,0,0.005610888,0.005596567,0,0,0,0.002755353,0.002390557,0,0.002503227,0.005658722,0,0.002536135,0,0.006841298,0,0.00240512,0.002317731,0.004736464,0.009209161,0,0.002321336
trepczynski,0,0,0,0.010533143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trepidation,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trepidations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trespassing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
triad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004671065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006847753,0,0,0.007192912,0,0,0,0.006216356,0,0
trial,0,0.002798185,0,0,0,0,0,0.002571607,0,0,0,0.00549964,0,0,0,0.00226216,0.002631763,0.002563712,0,0.003249113,0,0,0,0.005253503,0.005767661,0.002755016,0.005761236,0,0.00650052,0,0,0.009318956,0.008397206,0,0,0,0,0,0,0,0.003530646,0,0.008404704,0,0,0,0,0.00394339,0,0,0
trialized,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trials,0,0,0,0,0,0.003268243,0,0,0,0.003761129,0,0.003184031,0.006108813,0,0,0.002619367,0,0,0,0,0,0,0,0.003041529,0,0,0,0.003329883,0,0.004463638,0,0,0.009723168,0,0,0,0,0,0,0.005455153,0.004088153,0.004889798,0,0,0,0,0,0,0,0,0
triangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376039,0,0,0,0,0,0,0,0,0.007441339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triangular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005958463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tribal,0,0,0,0,0,0.004116073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003830546,0.00420544,0,0,0,0.004739798,0,0,0.006794835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005590457,0,0
tribe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008147686,0,0,0
tribulations,0,0,0,0,0,0,0,0,0.005487321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tribunal,0,0,0,0,0,0,0,0.002440135,0,0,0,0,0.002503014,0,0.002156528,0,0,0,0,0,0,0,0.002562372,0.019939687,0.019154779,0.007842502,0.010933395,0.030016355,0.009252279,0.021947073,0.011820211,0.013263796,0.011951858,0,0,0,0.003777061,0.008351107,0,0,0.010050433,0.004007073,0,0.003603066,0,0,0,0,0,0,0
tribunals,0,0,0,0,0.002890365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003405519,0.002855389,0,0,0.002963814,0.008494278,0.008881537,0.011822167,0.006680813,0.007923685,0.006401283,0.004788709,0,0,0,0,0,0,0,0.004841892,0.014514274,0,0,0.00390251,0,0,0.003966339,0.004052761,0,0,0
tribunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
tribute,0.009866187,0.011731574,0.004429996,0.005343347,0.008843265,0.004437645,0.002940813,0.008086223,0.005567315,0.008511481,0,0.010087701,0.00691216,0.001401844,0.001191066,0.003556595,0.00551692,0.002687133,0.007061727,0.005108294,0.006946276,0.00582417,0.012736942,0.008259622,0.004533994,0.005775292,0.009057886,0.003014226,0.010220198,0.008081015,0.008160482,0.004883792,0.00880146,0.018363847,0.006098126,0.002404434,0.008344389,0.002306188,0.002184418,0.004938031,0.005550925,0.004426269,0.006606989,0,0.002324687,0.002098806,0.002022547,0,0.006027217,0,0.002025693
tributes,0,0,0,0,0,0,0,0,0,0,0,0.01136315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricks,0,0,0,0,0,0,0,0.004807408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007424789,0
tried,0,0.010523012,0.002119268,0.003834309,0.0063458,0.004245854,0,0.007736743,0.005992538,0.002443087,0.003456716,0.002068226,0.003968054,0.004023774,0.00512815,0,0,0.001928248,0.004053915,0,0,0.010448352,0.006093231,0.001975662,0,0.002072133,0,0.004325931,0.002444623,0,0.007027014,0,0,0,0.002917285,0,0.002993907,0.003309774,0,0.003543461,0.005311019,0,0.00316072,0,0,0,0,0,0.002883363,0,0
tries,0,0.003899239,0.00785282,0,0,0,0,0,0,0,0,0,0.025730926,0,0,0.003152294,0.003667332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006565041,0,0,0,0,0,0,0,0,0.005342065,0,0
trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003201189,0,0,0,0,0,0,0,0,0,0,0,0.003297049,0.010342091,0,0,0,0,0,0,0.004659429,0,0,0.019054872,0,0.00498824,0,0.004225281,0,0,0,0.00530855,0.004792739,0.009237194,0.004719231,0,0,0
triggered,0,0,0,0,0.003758265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003608683,0.003510225,0,0.003681629,0,0,0,0,0,0.006226632,0,0,0,0,0,0,0,0,0,0,0,0.005074331,0,0.00535178,0,0,0.005122968,0,0
trilateral,0,0,0,0,0,0,0,0,0,0,0,0,0.003525087,0,0,0,0,0,0,0,0,0.003712787,0,0,0,0,0.003849476,0.007686026,0,0.005151479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005074331,0.011855516,0,0,0.010539396,0,0,0
trillion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004434774,0.004661797,0,0,0,0.004671271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trimble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006715566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792082,0,0
trinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004910497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0,0,0,0,0
trio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017450681,0,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005297045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripartite,0,0,0,0,0,0,0,0.004807408,0.004964807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triple,0,0,0,0,0.005257483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007225869
triplewin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008682742,0,0,0,0,0,0,0,0
tripoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480603,0,0,0,0,0,0,0,0,0,0,0,0,0.00670946,0,0,0.007612145,0,0,0,0,0,0,0,0,0,0,0,0,0
trite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triumph,0,0,0.002817683,0.002548963,0.005624727,0.008467645,0,0.002571607,0,0,0.004595894,0.00274982,0,0.005349829,0.002272719,0,0.005263526,0,0,0.006498225,0,0.002778332,0.002700429,0.002626752,0,0,0,0,0,0,0.003114267,0,0,0,0,0,0,0,0,0,0,0,0,0.003797194,0,0,0,0,0.00383359,0,0
triumphant,0,0,0,0,0,0,0.005797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triumphed,0,0,0,0,0,0,0,0,0,0.005618852,0,0,0,0,0,0,0,0,0,0,0,0.00961206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006631443,0,0
triumphs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trodden,0,0,0,0,0,0,0.005797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trogir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792082,0,0
troika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480603,0.009342543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038060727,0,0,0,0,0,0,0,0,0,0,0,0,0
trojan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007986346
troop,0,0,0,0.002548963,0.005624727,0,0,0,0,0,0.002297947,0.00274982,0,0,0.002272719,0,0,0.005127423,0.002694952,0.003249113,0,0,0.002700429,0.013133758,0.017302984,0.016530093,0,0,0.00325026,0,0,0.009318956,0.004198603,0.00389342,0,0.004587995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troopcontributing,0,0,0,0,0,0,0,0,0,0,0.002953351,0,0,0,0,0.002907356,0,0.003294915,0.010390758,0,0,0,0,0.003375934,0.018531678,0.010622342,0.003702207,0,0,0,0,0,0,0,0.009969886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troops,0,0.029527427,0.006259617,0.00141566,0.018743397,0.007838031,0.006233086,0.007141183,0.004424995,0.005412053,0.021696244,0.010690497,0.0146504,0.014856124,0.013884624,0.008794617,0.023386346,0.024205481,0.013470668,0.018045144,0.009201693,0.001543049,0.004499348,0.00875318,0.020821342,0.018361193,0.001599857,0.003194343,0.007220607,0,0.001729623,0.002587813,0,0.002162354,0.006462522,0,0.011053765,0.002443995,0.004629899,0.007849659,0.005882623,0,0.004667862,0,0.004927199,0.013345326,0.010717025,0.008760429,0,0.002205836,0.002146739
troopsupplying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007294888,0,0,0,0,0,0,0,0,0,0
tropical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003572504,0.003755386,0.009055204,0.004617487,0,0,0,0,0,0,0.00400737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005580663,0,0,0.005342065,0,0
tropics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
trouble,0,0,0.003372047,0,0,0,0,0,0,0,0.008250166,0.003290832,0.00315686,0,0,0.002707227,0,0,0,0,0,0,0.003231723,0.00314355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010617101,0.004792739,0,0.004719231,0,0.004753123,0
troubled,0,0,0,0,0.002602002,0,0,0,0.002457152,0,0.002126063,0,0,0.002474834,0,0.004185906,0.007304731,0.002371949,0,0.003006083,0.003065761,0.002570516,0.00249844,0.004860547,0.005336247,0.002548944,0,0,0,0,0,0,0,0,0,0,0.007365646,0,0.0077128,0,0,0.003907096,0,0,0.004104032,0,0.00357063,0.00364843,0,0,0
troublemakers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005951825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troubles,0,0.004289845,0.004319737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004408807,0,0.005909914,0.004774425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troublesome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004695808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troubling,0,0,0.004319737,0,0,0,0,0,0,0,0,0,0.008088147,0,0,0,0.004034707,0,0,0,0,0,0,0,0,0.004223663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012885094,0,0,0,0,0,0,0,0
trous,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truce,0,0,0,0.016533077,0,0,0,0,0,0.005267147,0,0,0,0,0,0,0,0.004157185,0,0.005268597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,0.009134997,0.024439813,0.005468914,0.007421022,0.008187884,0.008217536,0.004084301,0.007486947,0.005154718,0.011032965,0.011150363,0.010674394,0.015359748,0.010383623,0.001102795,0.008781369,0.012770143,0.007463962,0.007846053,0.020495433,0.012862966,0.00674067,0.007861999,0.00509833,0.008395953,0.002673641,0.009784367,0.00139542,0.009462772,0.014964251,0.007555703,0.013565552,0.014261061,0.00944605,0.005646189,0.008904958,0.017383456,0.01921747,0.014157707,0.020574318,0.006852722,0.010245588,0.010195568,0.005527555,0.008609611,0.007773047,0.020599198,0.015307658,0.014881429,0.013490395,0.003751134
truer,0,0,0,0,0,0,0,0.005313357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truism,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005000534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006076095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truly,0.00967783,0.002876901,0.001448474,0.006551671,0.007228697,0.00290195,0.004327004,0.010575796,0.004095771,0.003339595,0.002362591,0.001413588,0,0.004125245,0.004673308,0.006977391,0.001352899,0.00658958,0.005541528,0.013362056,0.017034159,0.008569469,0.005552791,0.006751613,0.008894869,0.001416259,0.005923307,0.002956681,0.005012541,0.007926739,0.011206564,0.004790555,0.002158357,0.004002947,0,0.014151181,0.002046271,0.013572959,0.00428543,0,0.001814984,0.010854416,0.012961708,0.009760035,0.009121223,0.01441116,0.003967868,0.004054323,0.007882867,0.010208601,0.00198702
trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004434774,0,0,0,0,0,0,0,0,0,0,0,0,0.00538714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006631443,0,0
trumpedup,0,0,0,0,0,0,0.005797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trust,0,0.00439934,0.007383326,0.014694205,0.010317142,0.004437645,0.005881626,0.006738519,0.008350973,0.018725258,0.007225721,0.0014411,0.005529728,0.004205533,0.003573197,0.004742127,0.00551692,0.006717831,0.0155358,0.011919354,0.010419414,0.004368127,0.005660863,0.005506415,0.003022663,0.002887646,0.006038591,0.006028452,0.008516832,0,0,0.002441896,0.00440073,0.010202137,0.002032709,0.002404434,0.006258291,0.004612375,0,0.022221142,0.001850308,0.013278807,0.004404659,0.001989998,0.011623434,0.012592834,0.016180373,0.012399693,0.002009072,0.006244373,0.010128464
trusted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004543822,0.004988524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692763,0,0,0,0,0
trusteeship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007973943,0,0,0,0
trusteeships,0,0,0,0,0,0.005831844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trustful,0,0,0,0,0,0,0.005245102,0,0,0,0,0,0.004931287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trusting,0,0,0.005267428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trusts,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trusty,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truth,0,0.002104602,0.002119268,0.001917155,0.002115267,0.004245854,0,0,0.003995026,0,0.005185074,0.004136451,0,0.012071322,0,0.003402882,0.005938294,0.007712991,0.002026958,0,0.002492274,0,0,0.001975662,0.004338039,0.002072133,0,0,0.002444623,0.005798821,0,0.003504539,0,0,0,0.003450774,0,0.009929323,0.003135014,0,0,0,0.006321441,0,0.003336324,0.021085021,0,0,0.014416815,0.002987248,0.005814432
truthfully,0,0.005230977,0,0,0,0.005276523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truths,0,0,0,0,0,0,0,0.003750129,0.003872911,0,0.003351056,0.004010014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584015,0.005627951,0,0,0,0
truthsin,0,0,0,0,0,0,0,0.005313357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
try,0.032613133,0.00646321,0.006508247,0.00147189,0.00487197,0.006519484,0.003240331,0.007424828,0.009201508,0.003751346,0.003980826,0.004763623,0.010662616,0.004633861,0.007874245,0.005225106,0.003039405,0.00444122,0,0.007504756,0.003826873,0.004813015,0.003118707,0.003033618,0.001665258,0.004772623,0.001663403,0.001660611,0.007507408,0.004452028,0.010789939,0.010762399,0.004848938,0.008992969,0.002239737,0.005298644,0.004597127,0.00254107,0.004813797,0,0,0.004877079,0,0,0,0.004625133,0,0,0,0.004586902,0.004464014
trying,0,0.005350924,0.00359214,0.003249561,0.010756076,0.005397514,0.008942289,0.011474499,0.006771534,0.004141011,0.004394328,0.005258437,0.006725816,0.001705066,0,0.001441964,0,0.001634182,0.003435676,0.002071075,0.002112192,0,0,0.005023095,0.005514704,0,0.001836187,0.005499312,0.002071807,0,0.007940485,0.011880327,0,0.002481775,0.002472386,0.002924516,0.005074646,0,0.010627645,0,0,0.008075517,0.010714788,0.007261314,0,0,0.009840106,0.002513628,0.004887275,0.00506336,0
trûcaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008014007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsunamis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008725341,0,0,0,0,0,0,0,0,0
tuberculosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012245499,0.011355413,0.005656228,0,0,0,0,0,0,0,0,0.005537382,0,0.00584015,0,0,0,0,0.005636705
tudor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005526808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003068108,0,0.003888357,0.003965551,0,0.003231723,0,0,0,0,0,0.003889731,0,0,0,0,0.004659429,0.004641802,0,0,0,0.009976479,0,0,0,0,0.009088542,0.00530855,0,0,0.009438461,0,0,0
tulip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008612126,0,0,0,0,0,0,0,0,0,0,0,0
tullamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008014007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018783231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tumbled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005427296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tumbling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005427296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
